Url,mean_sentiment,sentiment_label_transformed
https://www.airbnb.es/rooms/1025886891634709543/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1861210605&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1731019777_P3zD5zLCj3eIz3Lh&previous_page_section_name=1000&federated_search_id=241286b3-03c9-45f3-a0c8-845bf2d4466a,0.9672131147540983,Positivo
https://www.airbnb.es/rooms/1025886891634709543/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1861210605&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1731019878_P3OiA2Y62W1bQNZQ&previous_page_section_name=1000&federated_search_id=59b1aeda-19c4-41ea-9dc3-48c1a6aa1cbe,0.967741935483871,Positivo
https://www.airbnb.es/rooms/1025981229888939036/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-01&check_out=2024-12-06&source_impression_id=p3_1731019628_P3MM-K9h3vOODw8X&previous_page_section_name=1000&federated_search_id=6fbd904b-f5c4-4272-ad72-7de4cce53969,0.9666666666666667,Positivo
https://www.airbnb.es/rooms/1025981229888939036/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-01&check_out=2024-12-06&source_impression_id=p3_1731019800_P3fGicChagV89VC7&previous_page_section_name=1000&federated_search_id=c5016a93-0141-46c7-b425-7fd30a33bba8,0.9666666666666667,Positivo
https://www.airbnb.es/rooms/1026731460964696972/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-22&check_out=2024-11-27&source_impression_id=p3_1731019553_P3_or_9IfraL_0KJ&previous_page_section_name=1000&federated_search_id=09f53130-2f09-4769-b989-53d44501bab1,0.7037037037037037,Positivo
https://www.airbnb.es/rooms/1027571829045048978?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-23&check_out=2024-11-28&source_impression_id=p3_1731019503_P3df_2Ss4NgznleO&previous_page_section_name=1000&federated_search_id=f437abd0-5886-4710-b366-d2a80f528766,1.0,Positivo
https://www.airbnb.es/rooms/1028938506894510948/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2023045794&search_mode=regular_search&check_in=2024-11-17&check_out=2024-11-22&source_impression_id=p3_1731019874_P3iw9Y0e30Ex8XyI&previous_page_section_name=1000&federated_search_id=0a12b5ad-0ec3-430b-a346-d7bc9d513459,0.9615384615384616,Positivo
https://www.airbnb.es/rooms/1029587/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-06&check_out=2024-12-11&source_impression_id=p3_1731020018_P3wYlYNs1AyrmE0G&previous_page_section_name=1000&federated_search_id=fa622df9-7e6a-4e7d-9c9e-810dc39f604a,0.8616071428571429,Positivo
https://www.airbnb.es/rooms/1031002061578844729/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1884442240&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1731019359_P3fxZ9FHCwkLvGFK&previous_page_section_name=1000&federated_search_id=348a845d-3b33-4cf0-a000-55b8abef1eb8,0.8947368421052632,Positivo
https://www.airbnb.es/rooms/10314556/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-02&check_out=2024-12-07&source_impression_id=p3_1731019600_P34VUlTOhSHxY4YK&previous_page_section_name=1000&federated_search_id=3909cc89-0679-4489-847d-0b5ee2147034,0.8137254901960784,Positivo
https://www.airbnb.es/rooms/1031618814606579944/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1995907897&search_mode=regular_search&check_in=2024-11-15&check_out=2024-11-20&source_impression_id=p3_1731019493_P3Y3EYs0wIHoA8e9&previous_page_section_name=1000&federated_search_id=890255c4-9148-4f92-a719-32963c68c67b,1.0,Positivo
https://www.airbnb.es/rooms/1032520030037201917/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1814368862&search_mode=regular_search&check_in=2024-11-17&check_out=2024-11-22&source_impression_id=p3_1731019814_P3TYrRcyats6knnZ&previous_page_section_name=1000&federated_search_id=078dcec8-6672-4fb2-9fc5-4ffd29988ed9,1.0,Positivo
https://www.airbnb.es/rooms/1032520030037201917/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1814368862&search_mode=regular_search&check_in=2024-11-17&check_out=2024-11-22&source_impression_id=p3_1731019838_P3c3yrpHxQtwWQUg&previous_page_section_name=1000&federated_search_id=39a77734-edcd-4ae0-a419-f149794a99f7,1.0,Positivo
https://www.airbnb.es/rooms/1032520030037201917/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1814368862&search_mode=regular_search&check_in=2024-11-17&check_out=2024-11-22&source_impression_id=p3_1731019921_P3vfBaBjVODp0NCZ&previous_page_section_name=1000&federated_search_id=a416dc08-8bcd-4090-8e78-bba9c4221ad1,1.0,Positivo
https://www.airbnb.es/rooms/1036699871110588045/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-01&check_out=2024-12-06&source_impression_id=p3_1731020032_P39L6Zxh2by2UkBE&previous_page_section_name=1000&federated_search_id=e0aebfa9-9a9d-498c-b748-1c9d4d475087,0.3225806451612903,Positivo
https://www.airbnb.es/rooms/1039211/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-14&check_out=2024-12-19&source_impression_id=p3_1731019999_P3IjEa7pceSOZBVT&previous_page_section_name=1000&federated_search_id=8317dcda-dfdd-4900-bc89-9c3062c9324f,1.0,Positivo
https://www.airbnb.es/rooms/1040176477883642347?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2006995086&search_mode=regular_search&check_in=2024-11-17&check_out=2024-11-22&source_impression_id=p3_1731019512_P3-1nVLDM6uZNIbt&previous_page_section_name=1000&federated_search_id=60b63a20-04b3-457e-b35f-94d1ee9ec61b,1.0,Positivo
https://www.airbnb.es/rooms/1041274088185457381/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1796641232&search_mode=regular_search&check_in=2024-12-08&check_out=2024-12-13&source_impression_id=p3_1731019869_P3NZ5EGjQI5Nn8iF&previous_page_section_name=1000&federated_search_id=bc7db602-5950-4cd2-89b5-3e03e82ef2b1,0.9662921348314607,Positivo
https://www.airbnb.es/rooms/1041274088185457381/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1796641232&search_mode=regular_search&check_in=2024-12-08&check_out=2024-12-13&source_impression_id=p3_1731019925_P3cm9iSnlUJLqqxS&previous_page_section_name=1000&federated_search_id=b9ec37ac-ec6e-42de-8cb3-a36daf9c9d23,0.9662921348314607,Positivo
https://www.airbnb.es/rooms/1041274088185457381/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1796641232&search_mode=regular_search&check_in=2024-12-08&check_out=2024-12-13&source_impression_id=p3_1731020004_P3OgtFo67c2SFbGn&previous_page_section_name=1000&federated_search_id=7a5aae1d-dac1-443b-9e6f-7f940b5e4486,0.9662921348314607,Positivo
https://www.airbnb.es/rooms/1042600883095164181/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-01&check_out=2024-12-06&source_impression_id=p3_1731019521_P3HXmnfxgNkqdIR7&previous_page_section_name=1000&federated_search_id=b7f3f207-32f6-41c9-84f4-856e4abf6f41,0.9080459770114943,Positivo
https://www.airbnb.es/rooms/1042600883095164181/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-01&check_out=2024-12-06&source_impression_id=p3_1731019549_P3TNt1CdgH1K4I6T&previous_page_section_name=1000&federated_search_id=733c2f15-30fd-4eeb-81d0-f387f7edc541,0.9080459770114943,Positivo
https://www.airbnb.es/rooms/1042600883095164181/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-01&check_out=2024-12-06&source_impression_id=p3_1731019660_P3u7SwWxkeLEUIi6&previous_page_section_name=1000&federated_search_id=490f90eb-0df2-4368-a8da-dbc2edb77aa1,0.9080459770114943,Positivo
https://www.airbnb.es/rooms/1044047228278493890/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-17&check_out=2024-11-22&source_impression_id=p3_1731020004_P3fkBggfG6Q_FKHg&previous_page_section_name=1000&federated_search_id=7a5aae1d-dac1-443b-9e6f-7f940b5e4486,0.7142857142857143,Positivo
https://www.airbnb.es/rooms/1044130/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-22&check_out=2024-11-27&source_impression_id=p3_1731019637_P3CWAe81QmGakVQw&previous_page_section_name=1000&federated_search_id=88ed9f8a-4de7-409d-a88d-21bcb1d45a42,0.97265625,Positivo
https://www.airbnb.es/rooms/10447043/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-17&check_out=2024-11-22&source_impression_id=p3_1731019447_P3vuCagct8C6KwGl&previous_page_section_name=1000&federated_search_id=704e0176-ffa1-4e04-b324-7f363764a8bc,0.9151193633952255,Positivo
https://www.airbnb.es/rooms/10447043/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-17&check_out=2024-11-22&source_impression_id=p3_1731019702_P3ot1FqIhio23mVs&previous_page_section_name=1000&federated_search_id=1597a556-8baf-4b92-844e-4591f768d371,0.9151193633952255,Positivo
https://www.airbnb.es/rooms/1044942014453863903/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-08&check_out=2024-12-13&source_impression_id=p3_1731019730_P3tnK5ZEF8AigYkt&previous_page_section_name=1000&federated_search_id=abfedfa6-c109-4e58-8a0b-92af33898048,0.8888888888888888,Positivo
https://www.airbnb.es/rooms/1046349023651123519/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-17&check_out=2024-12-22&source_impression_id=p3_1731019739_P33mm628fH5CDzh9&previous_page_section_name=1000&federated_search_id=2501ae06-2e86-4dcd-b5d6-09173723aef2,1.0,Positivo
https://www.airbnb.es/rooms/1047089/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2025-08-15&check_out=2025-08-20&source_impression_id=p3_1731019744_P32RhSLHo61KZtZM&previous_page_section_name=1000&federated_search_id=f8996b19-f4d5-491b-8837-4e36cda32a10,0.8776859504132232,Positivo
https://www.airbnb.es/rooms/1048356102977907632/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1802873893&search_mode=regular_search&check_in=2024-11-07&check_out=2024-11-12&source_impression_id=p3_1731019475_P3HHb86dX-bOZz8Q&previous_page_section_name=1000&federated_search_id=c7531a2b-299b-49e2-a900-90e2821dfad0,0.7948717948717948,Positivo
https://www.airbnb.es/rooms/1050166283964388282/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-24&check_out=2024-11-29&source_impression_id=p3_1731019855_P3AMWPUZKXwuNK3X&previous_page_section_name=1000&federated_search_id=5847eebe-e32e-4fcc-83ac-2d53cbffbf44,0.9821428571428571,Positivo
https://www.airbnb.es/rooms/1050594287266247708/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-08&check_out=2024-11-13&source_impression_id=p3_1731019669_P3quMHbCSkN7uvBR&previous_page_section_name=1000&federated_search_id=8158457a-42cc-4f1e-a67c-d4e6ccf3b729,0.9583333333333334,Positivo
