prices_per_night,ratings,cleaning_fee,dormitorios,camas,baños,maximum_guests,check_in_hour,check_out_hour,total_hours_checkin,log_num_reviews,aparcamiento e instalaciones,baño,calefacción y refrigeración,características de la ubicación,cocina y comedor,dormitorio y lavandería,entretenimiento,exterior,internet y oficina,para familias,privacidad y seguridad,seguridad en el hogar,servicios,habitacion,alojamiento entero
121.0,4.82,0.0,1.0,1.0,1.0,4.0,840.0,720.0,10.0,3.912023005428146,0.0,0.0,2.0,0.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
107.0,4.85,45.0,1.0,1.0,1.0,3.0,940.0,620.0,8.333333333333334,0.0,1.0,6.0,3.0,1.0,13.0,9.0,4.0,4.0,1.0,4.0,0.0,4.0,5.0,0.0,0.0
99.0,4.45,65.0,2.0,4.0,1.0,5.0,840.0,660.0,10.0,6.054439346269371,3.0,5.0,2.0,2.0,18.0,8.0,2.0,2.0,1.0,4.0,0.0,3.0,4.0,0.0,0.0
125.0,4.93,50.0,1.0,1.0,1.0,2.0,780.0,720.0,11.0,5.953243334287785,2.0,4.0,2.0,1.0,10.0,5.0,2.0,5.0,1.0,1.0,0.0,4.0,4.0,0.0,1.0
79.0,4.7,35.0,2.0,3.0,1.0,4.0,840.0,600.0,10.0,5.384495062789089,3.0,4.0,2.0,0.0,15.0,8.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0
68.0,4.61,30.0,1.0,1.0,1.0,2.0,900.0,660.0,9.0,4.31748811353631,2.0,2.0,2.0,0.0,9.0,7.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0
146.0,4.89,35.0,1.0,2.0,1.0,4.0,900.0,660.0,9.0,3.8501476017100584,2.0,4.0,2.0,2.0,14.0,5.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0
35.0,0.0,15.0,1.0,1.0,0.5,2.0,780.0,660.0,11.0,0.0,0.0,6.0,0.0,0.0,7.0,7.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
50.0,4.5,20.0,1.0,1.0,0.5,2.0,900.0,660.0,9.0,3.4339872044851463,0.0,1.0,2.0,1.0,3.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0
102.0,4.88,15.0,1.0,1.0,1.0,2.0,840.0,660.0,10.0,0.0,1.0,6.0,4.0,1.0,15.0,9.0,3.0,4.0,2.0,2.0,0.0,1.0,5.0,0.0,0.0
61.0,4.76,0.0,1.0,2.0,1.0,3.0,780.0,660.0,11.0,3.7612001156935624,2.0,5.0,2.0,2.0,12.0,6.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
31.0,4.46,41.666666666666664,1.0,1.0,0.5,1.0,840.0,660.0,10.0,7.931284761525891,4.0,4.0,2.0,1.0,11.0,10.0,5.0,3.0,3.0,6.0,0.0,4.0,5.0,1.0,0.0
87.0,4.97,0.0,1.0,1.0,1.0,2.0,840.0,660.0,10.0,0.0,1.0,4.0,2.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,1.0,0.0
100.0,0.0,70.0,2.0,3.0,1.0,4.0,900.0,660.0,9.0,0.0,1.0,2.0,2.0,1.0,7.0,6.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
115.0,4.94,80.0,1.0,1.0,1.0,2.0,960.0,600.0,8.0,0.0,2.0,6.0,2.0,2.0,14.0,9.0,3.0,3.0,1.0,3.0,0.0,5.0,3.0,0.0,0.0
54.0,4.62,70.0,3.0,4.0,1.0,6.0,1020.0,660.0,7.0,5.700443573390687,2.0,6.0,4.0,1.0,13.0,10.0,2.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0
113.0,0.0,15.0,2.0,2.0,2.0,4.0,840.0,660.0,10.0,0.0,3.0,7.0,2.0,1.0,16.0,8.0,1.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0
161.0,4.71,0.0,1.0,2.0,1.0,4.0,900.0,660.0,9.0,4.844187086458591,0.0,4.0,2.0,0.0,11.0,5.0,1.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0
124.0,4.84,50.0,2.0,3.0,2.0,4.0,900.0,660.0,9.0,6.1224928095143865,1.0,2.0,2.0,0.0,13.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
96.0,4.6,72.0,1.0,2.0,1.0,4.0,960.0,660.0,8.0,3.4339872044851463,1.0,4.0,2.0,0.0,13.0,5.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
40.0,0.0,10.0,1.0,1.0,0.5,2.0,780.0,720.0,11.0,0.0,0.0,5.0,3.0,0.0,11.0,9.0,1.0,4.0,2.0,0.0,4.0,0.0,2.0,1.0,0.0
150.0,4.71,50.0,2.0,2.0,1.0,4.0,1020.0,600.0,7.0,4.919980925828125,1.0,2.0,2.0,0.0,9.0,3.0,1.0,0.0,1.0,1.0,0.0,2.0,5.0,0.0,0.0
46.0,4.06,50.0,1.0,2.0,1.0,2.0,900.0,660.0,9.0,2.833213344056216,0.0,3.0,2.0,1.0,7.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,4.73,80.0,2.0,2.0,1.0,4.0,1020.0,660.0,7.0,5.231108616854587,2.0,6.0,2.0,0.0,11.0,8.0,1.0,1.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0
109.0,4.65,85.0,1.0,2.0,1.0,4.0,900.0,660.0,9.0,2.8903717578961645,1.0,3.0,2.0,0.0,14.0,9.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
120.0,4.77,48.0,1.0,6.0,1.0,4.0,900.0,660.0,9.0,5.991464547107982,3.0,3.0,2.0,0.0,10.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0
72.0,4.78,45.0,1.0,1.0,1.0,2.0,900.0,720.0,9.0,4.624972813284271,1.0,5.0,2.0,0.0,9.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
42.0,4.19,40.0,1.0,1.0,1.0,2.0,900.0,660.0,9.0,2.833213344056216,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,4.63,60.0,3.0,3.0,2.0,5.0,900.0,660.0,9.0,2.1972245773362196,1.0,6.0,3.0,0.0,13.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
91.0,4.28,70.0,2.0,3.0,1.0,5.0,900.0,660.0,9.0,4.07753744390572,0.0,2.0,2.0,1.0,9.0,6.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
50.0,4.78,30.0,1.0,2.0,1.0,2.0,900.0,660.0,9.0,4.976733742420574,2.0,5.0,2.0,1.0,9.0,8.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0
47.0,4.48,20.0,1.0,1.0,0.5,2.0,900.0,660.0,9.0,3.4011973816621555,0.0,1.0,2.0,1.0,3.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0
123.0,4.7,0.0,2.0,3.0,1.0,2.0,900.0,660.0,9.0,5.10594547390058,0.0,4.0,2.0,0.0,2.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0
168.0,4.54,50.0,4.0,5.0,2.0,7.0,900.0,660.0,9.0,4.290459441148391,1.0,2.0,2.0,0.0,6.0,4.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0
92.0,4.91,0.0,3.0,6.0,1.0,6.0,960.0,660.0,8.0,0.0,2.0,5.0,2.0,0.0,11.0,7.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0
89.0,4.8,50.0,3.0,5.0,2.0,6.0,900.0,660.0,9.0,5.356586274672012,3.0,6.0,2.0,1.0,14.0,10.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0
42.0,4.83,12.0,1.0,1.0,0.5,1.0,840.0,660.0,10.0,0.0,3.0,2.0,1.0,0.0,12.0,8.0,1.0,1.0,2.0,0.0,1.0,4.0,3.0,1.0,0.0
156.0,4.95,35.0,2.0,3.0,1.0,4.0,900.0,660.0,9.0,4.553876891600541,2.0,4.0,2.0,2.0,13.0,8.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0
78.0,4.17,70.0,2.0,3.0,1.0,4.0,900.0,660.0,9.0,3.2188758248682006,0.0,2.0,2.0,1.0,10.0,7.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0
111.0,4.89,0.0,2.0,3.0,1.0,5.0,900.0,600.0,9.0,0.0,3.0,8.0,2.0,4.0,14.0,8.0,1.0,2.0,3.0,3.0,0.0,3.0,6.0,0.0,0.0
30.0,4.63,0.0,1.0,2.0,0.5,2.0,900.0,780.0,9.0,4.2626798770413155,1.0,3.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
78.0,4.44,28.0,1.0,2.0,1.0,3.0,720.0,800.0,12.0,5.204006687076795,1.0,5.0,2.0,0.0,9.0,7.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
46.0,3.0,45.0,1.0,1.0,1.0,2.0,900.0,680.0,9.0,1.3862943611198906,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
72.0,4.81,0.0,1.0,1.0,1.0,2.0,900.0,660.0,9.0,6.154858094016418,3.0,3.0,3.0,0.0,10.0,9.0,1.0,1.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0
155.0,4.82,70.0,3.0,4.0,1.0,5.0,900.0,660.0,9.0,3.367295829986474,0.0,7.0,2.0,0.0,4.0,9.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
68.0,4.62,30.0,1.0,1.0,1.0,2.0,900.0,660.0,9.0,4.3694478524670215,2.0,2.0,2.0,0.0,9.0,7.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0
106.0,4.88,50.0,1.0,2.0,1.0,4.0,960.0,660.0,8.0,0.0,1.0,5.0,3.0,2.0,13.0,9.0,2.0,1.0,1.0,2.0,0.0,3.0,2.0,0.0,0.0
76.0,0.0,10.0,1.0,1.0,0.5,1.0,600.0,600.0,14.0,1.0986122886681098,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0
85.0,4.61,30.0,2.0,2.0,1.0,4.0,840.0,660.0,10.0,5.420534999272286,2.0,6.0,2.0,0.0,13.0,9.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
57.0,4.83,48.0,1.0,1.0,1.0,2.0,960.0,660.0,8.0,5.236441962829949,3.0,7.0,4.0,1.0,14.0,10.0,3.0,1.0,3.0,4.0,6.0,0.0,4.0,1.0,0.0
92.0,4.67,20.0,2.0,2.0,1.0,3.0,900.0,660.0,9.0,1.3862943611198906,0.0,4.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
79.0,4.73,45.0,1.0,1.0,1.0,4.0,900.0,720.0,9.0,4.9344739331306915,1.0,3.0,2.0,1.0,15.0,9.0,1.0,4.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0
40.0,4.58,10.0,1.0,1.0,0.5,1.0,900.0,660.0,9.0,4.787491742782046,1.0,3.0,1.0,1.0,8.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0
104.0,4.81,50.0,2.0,3.0,2.0,4.0,900.0,660.0,9.0,5.318119993844216,1.0,2.0,2.0,0.0,14.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
23.0,4.54,0.0,1.0,12.0,0.5,1.0,900.0,660.0,9.0,5.8805329864007,2.0,1.0,2.0,0.0,8.0,4.0,0.0,4.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0
80.0,0.0,0.0,1.0,2.0,1.0,2.0,840.0,600.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
122.0,4.67,40.0,2.0,4.0,1.0,6.0,900.0,660.0,9.0,4.174387269895637,1.0,3.0,2.0,1.0,11.0,9.0,1.0,4.0,2.0,1.0,0.0,2.0,4.0,0.0,0.0
85.0,4.85,40.0,1.0,2.0,1.0,2.0,900.0,660.0,9.0,6.20050917404269,2.0,3.0,3.0,0.0,10.0,10.0,1.0,2.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0
54.0,4.89,5.0,1.0,1.0,0.5,2.0,880.0,700.0,9.333333333333334,0.0,1.0,6.0,3.0,0.0,8.0,9.0,1.0,1.0,2.0,0.0,4.0,0.0,3.0,1.0,0.0
58.0,4.73,15.0,1.0,1.0,0.5,2.0,1020.0,660.0,7.0,4.5217885770490405,1.0,6.0,1.0,0.0,11.0,5.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0
46.0,4.43,45.0,1.0,2.0,1.0,2.0,900.0,660.0,9.0,2.70805020110221,0.0,3.0,2.0,1.0,7.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,4.47,80.0,4.0,5.0,2.0,8.0,960.0,660.0,8.0,4.912654885736052,4.0,7.0,2.0,4.0,14.0,10.0,2.0,4.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0
141.0,4.75,40.0,2.0,2.0,1.0,3.0,1020.0,600.0,7.0,4.762173934797756,2.0,2.0,2.0,0.0,8.0,5.0,1.0,0.0,2.0,2.0,0.0,1.0,5.0,0.0,0.0
53.0,4.76,30.0,1.0,1.0,0.5,2.0,900.0,720.0,9.0,4.553876891600541,1.0,5.0,2.0,0.0,14.0,8.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,1.0,0.0
20.0,4.58,20.0,1.0,1.0,0.5,1.0,900.0,660.0,9.0,4.276666119016055,0.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
83.0,4.48,55.0,2.0,3.0,1.0,5.0,900.0,660.0,9.0,5.147494476813453,1.0,3.0,2.0,0.0,8.0,6.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0
86.0,4.82,0.0,1.0,2.0,1.0,2.0,940.0,660.0,8.333333333333334,5.937536205082426,3.0,4.0,2.0,0.0,7.0,7.0,2.0,1.0,2.0,3.0,0.0,4.0,3.0,0.0,0.0
100.0,4.42,100.0,1.0,1.0,1.0,3.0,900.0,660.0,9.0,3.784189633918261,0.0,4.0,2.0,0.0,10.0,7.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
117.0,4.84,0.0,2.0,4.0,2.0,5.0,860.0,660.0,9.666666666666666,0.0,4.0,3.0,2.0,1.0,9.0,7.0,1.0,1.0,2.0,3.0,0.0,4.0,4.0,0.0,0.0
41.0,4.0,45.0,1.0,1.0,0.0,2.0,900.0,680.0,9.0,2.995732273553991,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
124.0,4.82,50.0,2.0,3.0,2.0,4.0,900.0,660.0,9.0,5.332718793265369,1.0,2.0,2.0,0.0,14.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
45.0,4.85,20.0,1.0,2.0,0.5,1.0,900.0,600.0,9.0,0.0,1.0,7.0,3.0,1.0,15.0,9.0,1.0,3.0,2.0,0.0,6.0,0.0,2.0,1.0,0.0
84.0,4.43,0.0,1.0,1.0,1.0,2.0,900.0,660.0,9.0,4.499809670330265,1.0,5.0,3.0,2.0,9.0,5.0,1.0,0.0,2.0,1.0,0.0,2.0,4.0,0.0,0.0
65.0,4.55,60.0,1.0,1.0,1.0,2.0,900.0,660.0,9.0,6.045005314036012,1.0,5.0,3.0,1.0,12.0,10.0,2.0,1.0,1.0,6.0,0.0,0.0,4.0,0.0,0.0
119.0,4.84,140.0,4.0,6.0,2.0,6.0,900.0,660.0,9.0,4.04305126783455,1.0,5.0,4.0,0.0,13.0,6.0,2.0,1.0,2.0,2.0,0.0,3.0,2.0,0.0,0.0
83.0,0.0,0.0,1.0,1.0,1.0,2.0,900.0,660.0,9.0,0.0,1.0,5.0,3.0,2.0,9.0,6.0,1.0,0.0,2.0,1.0,0.0,2.0,4.0,0.0,0.0
49.0,4.87,0.0,1.0,3.0,0.5,3.0,780.0,660.0,11.0,0.0,1.0,5.0,2.0,0.0,8.0,9.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0
25.0,4.6,5.0,1.0,1.0,1.0,1.0,960.0,720.0,8.0,5.262690188904886,0.0,4.0,0.0,1.0,4.0,8.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
39.0,4.95,0.0,1.0,1.0,0.5,1.0,960.0,780.0,8.0,0.0,2.0,5.0,1.0,0.0,11.0,8.0,1.0,2.0,2.0,0.0,1.0,0.0,5.0,1.0,0.0
44.0,5.0,0.0,1.0,1.0,0.5,1.0,960.0,660.0,8.0,2.0794415416798357,1.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0
97.0,4.69,45.0,1.3333333333333333,2.0,1.0,3.0,900.0,660.0,9.0,4.897839799950911,2.0,3.0,2.0,0.0,6.0,5.0,2.0,0.0,1.0,2.0,0.0,4.0,2.0,0.0,0.0
56.0,4.82,0.0,2.0,4.0,1.0,5.0,960.0,660.0,8.0,5.733341276897746,1.0,5.0,3.0,1.0,14.0,11.0,2.0,0.0,2.0,2.0,0.0,2.0,3.0,0.0,0.0
39.0,4.77,10.0,1.0,1.0,0.5,1.0,900.0,720.0,9.0,3.8066624897703196,1.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
108.0,4.24,65.0,2.0,3.0,1.0,4.0,900.0,660.0,9.0,4.875197323201151,0.0,3.0,1.0,1.0,9.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
165.0,4.95,0.0,1.0,1.0,1.0,2.0,900.0,660.0,9.0,0.0,2.0,5.0,2.0,0.0,9.0,9.0,1.0,0.0,3.0,0.0,0.0,4.0,3.0,0.0,0.0
40.0,4.75,0.0,1.0,2.0,0.5,2.0,900.0,720.0,9.0,4.1588830833596715,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
121.0,4.72,90.0,2.0,2.0,1.0,4.0,960.0,660.0,8.0,4.553876891600541,1.0,4.0,2.0,1.0,13.0,9.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0
114.0,4.71,140.0,4.0,5.0,2.0,5.0,920.0,640.0,8.666666666666666,2.70805020110221,1.0,5.0,3.0,0.0,13.0,7.0,1.0,0.0,1.0,3.0,0.0,3.0,1.0,0.0,0.0
40.0,4.0,40.0,1.0,1.0,1.0,2.0,900.0,660.0,9.0,2.8903717578961645,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
110.0,4.73,60.0,4.0,4.0,3.0,7.0,900.0,660.0,9.0,3.295836866004329,2.0,6.0,2.0,0.0,13.0,8.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0
139.0,4.6,85.0,2.0,3.0,1.0,4.0,900.0,660.0,9.0,1.791759469228055,1.0,4.0,2.0,0.0,13.0,7.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
58.0,4.35,0.0,2.0,2.0,0.5,2.0,900.0,720.0,9.0,3.4657359027997265,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
30.0,4.92,0.0,1.0,1.0,0.5,1.0,840.0,720.0,10.0,0.0,0.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
120.0,4.97,80.0,1.0,1.0,1.0,2.0,960.0,600.0,8.0,0.0,3.0,6.0,2.0,1.0,14.0,10.0,3.0,3.0,2.0,3.0,0.0,5.0,3.0,0.0,0.0
67.0,4.79,45.0,1.0,1.0,1.0,2.0,900.0,720.0,9.0,3.2188758248682006,2.0,6.0,3.0,1.0,14.0,7.0,1.0,4.0,2.0,2.0,0.0,4.0,1.0,0.0,1.0
26.0,4.6,0.0,1.0,10.0,0.5,1.0,900.0,660.0,9.0,6.054439346269371,2.0,1.0,2.0,0.0,8.0,3.0,0.0,3.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0
90.0,4.25,65.0,2.0,3.0,1.0,3.0,900.0,660.0,9.0,4.736198448394496,1.0,4.0,3.0,1.0,13.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
139.0,4.78,85.0,2.0,3.0,1.0,4.0,900.0,660.0,9.0,2.302585092994046,1.0,4.0,2.0,0.0,13.0,8.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
139.0,4.63,0.0,2.0,3.0,1.0,4.0,960.0,600.0,8.0,2.1972245773362196,1.0,2.0,2.0,1.0,7.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
72.0,4.9,0.0,1.0,1.0,1.0,2.0,900.0,660.0,9.0,3.4339872044851463,1.0,6.0,2.0,0.0,15.0,7.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0
70.0,4.87,45.0,2.0,3.0,1.0,6.0,900.0,720.0,9.0,5.030437921392435,1.0,3.0,2.0,1.0,15.0,9.0,1.0,4.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0
35.0,4.25,40.0,1.0,1.0,1.0,2.0,900.0,660.0,9.0,2.833213344056216,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
85.0,5.0,0.0,1.0,1.0,0.5,2.0,900.0,660.0,9.0,0.0,2.0,8.0,2.0,2.0,14.0,8.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
50.0,0.0,0.0,1.0,1.0,0.5,2.0,900.0,600.0,9.0,0.0,0.0,4.0,2.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0
72.0,4.82,0.0,1.0,1.0,1.0,2.0,900.0,660.0,9.0,6.102558594613569,3.0,2.0,3.0,0.0,10.0,10.0,1.0,3.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0
87.0,4.75,30.0,2.0,3.0,1.0,4.0,840.0,660.0,10.0,4.219507705176107,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
59.0,4.2,45.0,1.0,2.0,1.0,2.0,900.0,660.0,9.0,3.8066624897703196,1.0,4.0,1.0,0.0,2.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
94.0,0.0,50.0,1.0,1.0,1.0,2.0,900.0,660.0,9.0,0.0,1.0,5.0,1.0,1.0,10.0,7.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
114.0,4.49,55.0,2.0,3.0,1.0,6.0,900.0,660.0,9.0,5.802118375377063,1.0,4.0,2.0,0.0,12.0,6.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0
38.0,0.0,0.0,1.0,1.0,0.5,2.0,720.0,600.0,12.0,0.0,0.0,5.0,1.0,0.0,10.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
98.0,0.0,60.0,2.0,3.0,1.0,4.0,960.0,660.0,8.0,0.0,2.0,3.0,2.0,0.0,10.0,6.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0
130.0,4.95,80.0,2.0,3.0,2.0,4.0,960.0,600.0,8.0,0.0,2.0,6.0,2.0,2.0,14.0,10.0,3.0,3.0,1.0,3.0,0.0,5.0,3.0,0.0,0.0
41.0,4.75,0.0,1.0,1.0,0.5,2.0,960.0,780.0,8.0,3.044522437723423,0.0,6.0,1.0,0.0,0.0,5.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0
22.0,4.1,0.0,1.0,1.0,0.5,2.0,900.0,600.0,9.0,5.3706380281276624,1.0,1.0,2.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0
27.0,0.0,35.0,1.0,1.0,0.5,2.0,900.0,660.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
40.0,4.06,40.0,1.0,1.0,1.0,2.0,900.0,660.0,9.0,2.9444389791664403,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,4.83,0.0,1.0,1.0,0.5,1.0,840.0,660.0,10.0,1.9459101490553132,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
40.0,4.8,0.0,1.0,1.0,0.5,2.0,780.0,600.0,11.0,3.044522437723423,0.0,2.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
82.0,4.9,55.0,2.0,3.0,1.0,6.0,1020.0,660.0,7.0,6.075346031088684,2.0,2.0,2.0,0.0,9.0,5.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0
46.0,0.0,35.0,1.0,1.0,0.5,1.0,900.0,540.0,9.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
60.0,4.57,25.0,1.0,1.0,1.0,2.0,780.0,720.0,11.0,5.808142489980444,1.0,5.0,3.0,1.0,8.0,6.0,2.0,0.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0
110.0,4.32,60.0,2.0,2.0,1.0,3.0,1020.0,600.0,7.0,5.0238805208462765,3.0,2.0,2.0,2.0,13.0,6.0,2.0,0.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0
69.0,4.71,0.0,1.0,1.0,1.0,2.0,900.0,660.0,9.0,2.8903717578961645,1.0,5.0,3.0,2.0,9.0,5.0,1.0,0.0,1.0,1.0,0.0,2.0,4.0,0.0,0.0
85.0,4.8,0.0,2.0,3.0,1.0,4.0,900.0,660.0,9.0,3.58351893845611,1.0,5.0,2.0,0.0,9.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
129.0,4.91,0.0,1.0,2.0,1.0,3.0,880.0,720.0,9.333333333333334,0.0,1.0,3.0,2.0,0.0,7.0,7.0,1.0,2.0,1.0,0.0,0.0,2.0,6.0,0.0,0.0
27.0,4.52,0.0,1.0,1.0,0.5,1.0,780.0,660.0,11.0,3.1780538303479458,1.0,5.0,1.0,0.0,8.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0
120.0,4.56,79.0,1.0,1.0,1.0,2.0,960.0,660.0,8.0,5.978885764901122,2.0,4.0,2.0,0.0,13.0,6.0,2.0,1.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0
78.0,4.87,45.0,1.0,1.0,1.0,4.0,900.0,720.0,9.0,5.0689042022202315,1.0,3.0,3.0,1.0,15.0,8.0,1.0,4.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0
